CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID
1083,110190055202600003,202600003,2026-04-18,287,55,1,2,3,6,2,20,2026-04-17 15:51:00,2026-04-18 04:51:00,2026-04-18 05:51:00,16.901111,77.165782,Rem saepe aut earum natus ab voluptates.,1019
1084,110200057202200007,202200007,2022-06-14,223,57,1,1,2,4,2,21,2022-06-13 05:15:00,2022-06-14 05:15:00,2022-06-14 05:15:00,16.992496,76.60006,Fugit cum tempore sed qui esse cum temporibus eum quo ad.,1020
1085,110110034202300003,202300003,2023-12-07,83,34,1,2,5,11,2,12,2023-12-05 21:30:00,2023-12-07 03:30:00,2023-12-07 08:30:00,11.745199,75.111783,Labore beatae eveniet nostrum quam quam vero tempore animi esse delectus earum exercitationem nemo.,1011
1086,110200058202200003,202200003,2022-07-16,241,58,1,1,3,7,3,21,2022-07-15 17:08:00,2022-07-16 12:08:00,2022-07-16 18:08:00,16.926425,76.578552,Labore unde suscipit odit amet cum dolor.,1020
1087,110090027202400002,202400002,2024-05-19,17,27,1,2,5,11,4,10,2024-05-19 17:25:00,2024-05-19 19:25:00,2024-05-19 20:25:00,15.91233,75.492524,Asperiores perspiciatis itaque ut maiores qui impedit iusto at.,1009
1088,310150048202200001,202200001,2022-12-31,382,48,3,2,3,7,3,16,2022-12-31 02:23:00,2022-12-31 07:23:00,2022-12-31 12:23:00,11.832278,78.264143,Asperiores voluptatem dicta voluptates nesciunt laudantium distinctio numquam ea saepe explicabo molestias deserunt quas.,1015
1089,110010006202400002,202400002,2024-10-20,145,6,1,2,2,3,2,2,2024-10-19 02:02:00,2024-10-20 06:02:00,2024-10-20 07:02:00,14.195138,75.472248,Inventore quasi veniam laudantium sed non quis possimus distinctio.,1001
1090,110290088202400001,202400001,2024-03-03,37,88,1,1,4,9,1,30,2024-03-02 11:52:00,2024-03-03 21:52:00,2024-03-04 03:52:00,15.705257,77.874395,Deleniti sit rerum ipsa soluta quis ut iusto magnam nesciunt pariatur rem.,1029
1091,144300001202200006,202200006,2022-06-19,296,1,1,2,6,13,1,1,2022-06-18 14:43:00,2022-06-19 11:43:00,2022-06-19 12:43:00,13.01543,77.586586,Qui aut minima est neque qui libero laborum.,4430
1092,110200058202400005,202400005,2024-02-26,241,58,1,2,1,1,1,21,2024-02-25 17:29:00,2024-02-26 21:29:00,2024-02-26 23:29:00,16.992099,76.552896,Tempora ipsum debitis quam voluptas quia veniam placeat sapiente quod exercitationem quidem.,1020
1093,110250074202200008,202200008,2022-08-26,331,74,1,2,4,8,3,26,2022-08-25 19:51:00,2022-08-26 19:51:00,2022-08-26 19:51:00,13.363127,78.371549,Nulla laborum fugit voluptatibus pariatur natus voluptate fugiat necessitatibus cum quae.,1025
1094,110240070202400004,202400004,2024-05-18,151,70,1,1,4,9,1,25,2024-05-16 19:48:00,2024-05-18 17:48:00,2024-05-18 21:48:00,13.133754,74.275367,Sapiente dignissimos porro officia voluptatem laboriosam neque debitis consequuntur veritatis totam quo dolor illum voluptatum.,1024
1095,110120036202400002,202400002,2024-11-20,131,36,1,2,4,9,1,13,2024-11-19 11:46:00,2024-11-20 19:46:00,2024-11-20 22:46:00,13.922571,77.193415,Nam vitae assumenda dolores debitis debitis quos repudiandae occaecati vero quaerat quasi vero quo expedita ex.,1012
1096,110180054202500006,202500006,2025-05-12,169,54,1,2,3,7,1,19,2025-05-12 03:23:00,2025-05-12 21:23:00,2025-05-12 22:23:00,13.876216,76.975132,Praesentium qui ipsam temporibus nisi quidem dolorum ea quos at.,1018
1097,110020007202400005,202400005,2024-05-04,214,7,1,2,3,7,1,3,2024-05-03 21:28:00,2024-05-04 00:28:00,2024-05-04 04:28:00,16.135501,76.699598,Culpa a asperiores hic vitae asperiores cupiditate commodi praesentium corporis sequi libero officia magni hic officiis.,1002
1098,110100029202300003,202300003,2023-05-25,375,29,1,2,5,11,2,11,2023-05-24 11:05:00,2023-05-25 05:05:00,2023-05-25 07:05:00,13.448784,76.685589,Repellat natus blanditiis suscipit sapiente qui recusandae nobis autem reiciendis quidem in.,1010
1099,810130040202500001,202500001,2025-11-12,195,40,8,2,6,12,1,14,2025-11-11 22:15:00,2025-11-12 19:15:00,2025-11-12 21:15:00,15.23608,77.970522,Amet rerum repellendus ipsa aliquid culpa nostrum.,1013
1100,144300001202500012,202500012,2025-06-01,201,1,1,2,1,1,2,1,2025-06-01 03:40:00,2025-06-01 23:40:00,2025-06-02 02:40:00,12.994532,77.579,Provident occaecati illo fugiat rem a modi tenetur ad itaque.,4430
1101,110240069202300003,202300003,2023-01-12,323,69,1,2,6,12,2,25,2023-01-12 15:16:00,2023-01-12 23:16:00,2023-01-13 05:16:00,13.254673,74.19241,Maxime repellendus nisi itaque numquam nulla accusamus occaecati quas suscipit vel quis deserunt eum nam.,1024
1102,110270082202300002,202300002,2023-06-19,113,82,1,2,5,10,1,28,2023-06-17 20:39:00,2023-06-19 09:39:00,2023-06-19 12:39:00,15.976341,77.941499,Quisquam soluta quaerat placeat itaque iste minima ratione officiis.,1027
1103,110050017202400004,202400004,2024-06-13,78,17,1,2,6,13,2,6,2024-06-11 17:47:00,2024-06-13 08:47:00,2024-06-13 11:47:00,15.717384,75.71797,Quibusdam tempore veritatis impedit earum consequuntur aut eligendi labore quasi explicabo pariatur.,1005
1104,410010006202500002,202500002,2025-10-20,145,6,4,2,1,1,2,2,2025-10-19 15:17:00,2025-10-20 09:17:00,2025-10-20 11:17:00,14.190143,75.469603,Voluptates ut maiores laudantium voluptatibus magnam ipsam.,1001
1105,110290088202500002,202500002,2025-07-24,37,88,1,1,2,3,2,30,2025-07-22 11:06:00,2025-07-24 10:06:00,2025-07-24 15:06:00,15.716911,77.888516,Cum eos quas porro nisi quisquam similique sit voluptatibus perspiciatis eius nobis doloremque maiores placeat error.,1029
1106,110230068202400005,202400005,2024-08-01,103,68,1,2,6,12,2,24,2024-07-31 20:26:00,2024-08-01 18:26:00,2024-08-01 20:26:00,16.425833,76.963246,Dolorem consectetur commodi voluptate minus aperiam rem pariatur corporis neque nemo.,1023
1107,110230068202400006,202400006,2024-06-29,293,68,1,2,6,13,1,24,2024-06-29 01:29:00,2024-06-29 04:29:00,2024-06-29 09:29:00,16.435023,76.939928,Accusantium iure corporis eos quibusdam voluptates deleniti aut.,1023
1108,310010006202200001,202200001,2022-06-10,145,6,3,1,5,11,3,2,2022-06-09 10:31:00,2022-06-10 20:31:00,2022-06-10 22:31:00,14.261156,75.464514,Reiciendis quam repudiandae reprehenderit perferendis recusandae quas harum mollitia molestiae aliquam ad doloremque nam nam minus.,1001
1109,110110034202600003,202600003,2026-03-18,210,34,1,2,6,13,1,12,2026-03-17 11:28:00,2026-03-18 10:28:00,2026-03-18 14:28:00,11.728228,75.116994,Voluptatem praesentium expedita officia explicabo fugiat beatae illo ab officiis nihil error similique.,1011
1110,110250074202600002,202600002,2026-04-16,331,74,1,2,3,6,1,26,2026-04-14 13:48:00,2026-04-16 00:48:00,2026-04-16 01:48:00,13.33862,78.389482,Expedita suscipit doloremque corrupti mollitia nobis earum commodi architecto vero ipsam officiis eligendi fuga.,1025
1111,110270079202200003,202200003,2022-09-10,262,79,1,2,2,5,1,28,2022-09-09 16:25:00,2022-09-10 03:25:00,2022-09-10 09:25:00,15.960611,77.959949,Beatae iste quasi expedita sapiente atque dolorum sapiente velit maiores rem dolorem suscipit ducimus dolore.,1027
1112,110270081202600001,202600001,2026-02-13,288,81,1,2,4,8,2,28,2026-02-12 15:35:00,2026-02-13 12:35:00,2026-02-13 18:35:00,15.983205,77.942114,Atque nobis consequatur neque tempora laboriosam nemo praesentium ad.,1027
1113,110040014202200002,202200002,2022-08-05,85,14,1,2,6,13,1,5,2022-08-04 10:56:00,2022-08-05 21:56:00,2022-08-06 01:56:00,16.409009,76.671775,Sed perspiciatis et doloribus quae ut id.,1004
1114,110250074202400004,202400004,2024-04-07,331,74,1,1,4,9,3,26,2024-04-06 13:48:00,2024-04-07 15:48:00,2024-04-07 17:48:00,13.361414,78.39605,Fugiat soluta architecto ducimus possimus ipsum id.,1025
1115,110180054202300002,202300002,2023-11-16,115,54,1,2,2,4,2,19,2023-11-15 11:41:00,2023-11-16 14:41:00,2023-11-16 17:41:00,13.84686,76.964555,Ex nesciunt voluptatem molestias dolorum alias asperiores itaque harum molestias autem cum quasi maiores.,1018
1116,110270081202200004,202200004,2022-03-01,20,81,1,2,2,4,3,28,2022-03-01 17:14:00,2022-03-01 19:14:00,2022-03-01 21:14:00,15.965746,77.94096,Veniam porro fugit maiores exercitationem impedit neque nam exercitationem tenetur veniam quis at.,1027
1117,110100029202200005,202200005,2022-12-07,375,29,1,1,4,9,2,11,2022-12-06 00:40:00,2022-12-07 18:40:00,2022-12-07 21:40:00,13.462134,76.665642,Quibusdam voluptates impedit magni consectetur sapiente quisquam illum.,1010
1118,110280086202300001,202300001,2023-01-31,390,86,1,1,3,6,2,29,2023-01-29 07:29:00,2023-01-31 05:29:00,2023-01-31 06:29:00,16.755491,78.172272,Sunt consectetur sint suscipit odio voluptatibus laboriosam hic maxime sapiente perferendis iusto tenetur omnis.,1028
1119,110080022202300002,202300002,2023-08-24,398,22,1,2,1,1,2,9,2023-08-22 21:57:00,2023-08-24 02:57:00,2023-08-24 03:57:00,12.564855,74.601053,Nesciunt et nobis at nesciunt sequi odio fugit.,1008
1120,110020007202400006,202400006,2024-08-02,322,7,1,2,1,2,3,3,2024-08-02 05:41:00,2024-08-02 16:41:00,2024-08-02 17:41:00,16.211637,76.586025,Dicta nemo voluptatibus soluta odit totam qui saepe unde error animi animi vel vero iusto.,1002
1121,110100031202200003,202200003,2022-05-24,384,31,1,2,1,1,4,11,2022-05-22 23:47:00,2022-05-24 00:47:00,2022-05-24 00:47:00,13.468161,76.663066,Facere accusamus a saepe esse accusantium accusantium consequuntur eius.,1010
1122,110250073202300005,202300005,2023-06-17,298,73,1,2,1,1,4,26,2023-06-16 00:34:00,2023-06-17 22:34:00,2023-06-17 22:34:00,13.233583,78.371677,Voluptas quo omnis magnam rerum veniam deleniti error ea libero modi eveniet.,1025
1123,110200057202600002,202600002,2026-01-26,223,57,1,2,4,8,1,21,2026-01-24 23:18:00,2026-01-26 01:18:00,2026-01-26 06:18:00,16.946819,76.507202,Numquam incidunt tempora repellendus reprehenderit necessitatibus labore autem quasi.,1020
1124,410010005202500001,202500001,2025-07-12,255,5,4,1,4,9,3,2,2025-07-11 06:28:00,2025-07-12 20:28:00,2025-07-13 02:28:00,14.055362,75.38207,Delectus accusantium repudiandae laboriosam omnis optio voluptatum laborum facere eos.,1001
1125,110150048202600001,202600001,2026-01-18,74,48,1,2,4,9,3,16,2026-01-17 15:23:00,2026-01-18 05:23:00,2026-01-18 07:23:00,11.806902,78.292318,Velit repellendus quam facilis quo expedita optio itaque quisquam dolor quisquam illo.,1015
1126,110130040202500001,202500001,2025-08-07,276,40,1,2,4,9,1,14,2025-08-07 05:04:00,2025-08-07 22:04:00,2025-08-08 00:04:00,15.315122,77.824577,Nisi consequuntur quos rem nobis praesentium totam atque voluptatum totam.,1013
1127,110180054202400007,202400007,2024-06-29,115,54,1,2,4,9,3,19,2024-06-29 00:50:00,2024-06-29 10:50:00,2024-06-29 14:50:00,13.881432,76.963197,Provident aliquam corrupti voluptatum consequuntur assumenda fuga consectetur assumenda.,1018
1128,110120036202300001,202300001,2023-03-29,131,36,1,2,3,7,3,13,2023-03-27 22:36:00,2023-03-29 11:36:00,2023-03-29 16:36:00,13.867753,77.24366,Qui incidunt voluptatibus quos quis fugiat laudantium nam provident eligendi.,1012
1129,144300002202500006,202500006,2025-12-31,127,2,1,1,3,7,1,1,2025-12-30 13:43:00,2025-12-31 14:43:00,2025-12-31 16:43:00,13.011944,77.595014,Repellendus voluptates dolore consequuntur corrupti necessitatibus porro asperiores ipsum culpa ab fugit.,4430
1130,110170052202200004,202200004,2022-02-27,307,52,1,2,3,6,3,18,2022-02-25 06:37:00,2022-02-27 06:37:00,2022-02-27 12:37:00,17.85811,75.335657,Dolores eligendi voluptas odio recusandae consequuntur magni tempore provident reprehenderit aliquam dicta non.,1017
1131,810280085202400001,202400001,2024-04-11,369,85,8,2,2,4,2,29,2024-04-10 06:39:00,2024-04-11 15:39:00,2024-04-11 17:39:00,16.541346,78.078165,Quae inventore modi voluptatibus cumque accusantium omnis.,1028
1132,110070021202400004,202400004,2024-02-14,2,21,1,2,2,4,2,8,2024-02-13 14:41:00,2024-02-14 15:41:00,2024-02-14 15:41:00,16.389279,75.372346,Nemo minus ducimus commodi possimus aliquid tenetur autem quisquam ducimus occaecati vel beatae fuga.,1007
1133,110280083202200002,202200002,2022-05-13,178,83,1,2,3,7,3,29,2022-05-13 02:14:00,2022-05-13 10:14:00,2022-05-13 15:14:00,16.784085,78.078712,Nihil quaerat consequuntur totam ab voluptates voluptates ipsam libero nostrum perferendis earum error repellendus minus.,1028
1134,144300001202400003,202400003,2024-10-18,46,1,1,2,6,12,3,1,2024-10-17 04:36:00,2024-10-18 14:36:00,2024-10-18 15:36:00,12.954931,77.755363,Rem ad ducimus illum est reprehenderit laudantium similique ex.,4430
1135,110290088202400002,202400002,2024-01-15,242,88,1,2,4,8,1,30,2024-01-14 10:02:00,2024-01-15 21:02:00,2024-01-16 03:02:00,15.715212,77.862225,Eius odio perspiciatis ipsa amet atque cumque cupiditate tempora et veniam.,1029
1136,110220064202200003,202200003,2022-06-12,233,64,1,2,5,10,3,23,2022-06-10 04:28:00,2022-06-12 01:28:00,2022-06-12 06:28:00,13.203954,76.410753,Eligendi libero id deleniti sint minus eaque possimus sunt facilis amet ducimus quos ipsa provident dolor.,1022
1137,310060019202300001,202300001,2023-04-13,295,19,3,2,4,8,1,7,2023-04-13 09:45:00,2023-04-13 22:45:00,2023-04-14 03:45:00,17.300513,75.702282,Velit porro eaque nisi consectetur omnis possimus nulla ipsum dolor voluptatibus maxime exercitationem expedita.,1006
1138,110110033202200001,202200001,2022-05-11,400,33,1,1,3,7,3,12,2022-05-09 21:33:00,2022-05-11 04:33:00,2022-05-11 07:33:00,11.729076,75.108891,Nam dolore tempora deserunt qui pariatur iure.,1011
1139,110230067202600002,202600002,2026-05-20,133,67,1,1,6,12,1,24,2026-05-19 12:20:00,2026-05-20 01:20:00,2026-05-20 01:20:00,16.434231,76.960481,Ipsam est odio eveniet dignissimos aliquam nisi odio et.,1023
1140,110220066202300003,202300003,2023-03-17,284,66,1,2,3,7,1,23,2023-03-16 14:31:00,2023-03-17 19:31:00,2023-03-18 01:31:00,13.169492,76.461031,Illo veritatis voluptatibus voluptate unde aperiam dolores ad magnam animi temporibus veniam odio quos.,1022
1141,110220066202500003,202500003,2025-04-21,279,66,1,2,4,9,2,23,2025-04-21 02:39:00,2025-04-21 20:39:00,2025-04-21 23:39:00,13.158117,76.402662,Qui optio exercitationem tempore accusantium necessitatibus quibusdam maiores necessitatibus consequuntur porro asperiores doloremque et.,1022
1142,110060019202300002,202300002,2023-11-05,54,19,1,2,5,10,2,7,2023-11-04 18:30:00,2023-11-05 16:30:00,2023-11-05 18:30:00,17.282506,75.699639,Veniam voluptas deleniti adipisci quam autem eveniet quaerat magni fuga placeat sit fuga doloremque.,1006
1143,110200058202400006,202400006,2024-10-27,241,58,1,2,4,8,1,21,2024-10-26 00:40:00,2024-10-27 09:40:00,2024-10-27 12:40:00,16.994998,76.604059,Explicabo doloremque quia fugiat itaque mollitia deleniti similique cum unde ab nesciunt.,1020
1144,110170051202300005,202300005,2023-01-02,368,51,1,2,4,8,2,18,2022-12-31 09:48:00,2023-01-02 02:48:00,2023-01-02 07:48:00,17.877118,75.334813,Voluptatem quod exercitationem recusandae est vel a.,1017
1145,110020008202300003,202300003,2023-01-10,56,8,1,1,1,2,2,3,2023-01-09 09:49:00,2023-01-10 06:49:00,2023-01-10 12:49:00,16.132591,76.622124,Debitis distinctio expedita in tempore voluptatum corrupti optio blanditiis voluptatem voluptates.,1002
1146,110060019202200005,202200005,2022-07-30,33,19,1,2,5,11,1,7,2022-07-29 19:19:00,2022-07-30 21:19:00,2022-07-31 03:19:00,17.331175,75.726277,Mollitia quod rem placeat excepturi fuga eaque provident.,1006
1147,110160049202200006,202200006,2022-11-20,341,49,1,2,2,4,3,17,2022-11-18 20:42:00,2022-11-20 19:42:00,2022-11-20 21:42:00,15.030223,76.255279,Soluta molestias a explicabo alias voluptatibus consectetur quasi magni voluptatibus facere assumenda tenetur aliquid ad ipsa.,1016
1148,110150047202300001,202300001,2023-06-23,160,47,1,2,3,6,1,16,2023-06-21 15:59:00,2023-06-23 15:59:00,2023-06-23 17:59:00,11.824382,78.29882,Sit rem dignissimos vel corporis voluptas ipsum odio a eum.,1015
1149,110280084202400002,202400002,2024-05-21,120,84,1,1,4,8,2,29,2024-05-20 00:25:00,2024-05-21 18:25:00,2024-05-22 00:25:00,16.740295,78.087988,Placeat quasi porro iste corporis quasi rerum beatae.,1028
1150,110130040202400006,202400006,2024-07-24,60,40,1,2,6,13,1,14,2024-07-23 11:01:00,2024-07-24 08:01:00,2024-07-24 11:01:00,15.29078,77.844228,Praesentium facilis aperiam sit ratione necessitatibus similique optio iusto mollitia vel perferendis ex rem tempore rerum.,1013
1151,110110034202300004,202300004,2023-10-30,83,34,1,2,6,13,2,12,2023-10-29 23:35:00,2023-10-30 17:35:00,2023-10-30 17:35:00,11.749473,75.136289,Illo cupiditate voluptate quod nemo dolores fugiat voluptate.,1011
1152,110200058202200004,202200004,2022-11-25,241,58,1,2,4,9,4,21,2022-11-25 07:46:00,2022-11-25 10:46:00,2022-11-25 16:46:00,16.984077,76.609826,Dolor eaque harum cupiditate culpa iure fugit repellat laboriosam doloribus consectetur magnam.,1020
1153,110200058202500004,202500004,2025-11-09,241,58,1,1,2,3,1,21,2025-11-09 00:31:00,2025-11-09 22:31:00,2025-11-10 00:31:00,16.975072,76.553718,Natus doloremque saepe repellendus aspernatur quidem ipsa accusamus nemo veniam.,1020
1154,110030009202400004,202400004,2024-06-16,396,9,1,2,4,8,3,4,2024-06-15 06:07:00,2024-06-16 09:07:00,2024-06-16 15:07:00,16.009989,78.347665,Eum corrupti incidunt explicabo autem quas voluptatem minus possimus autem deserunt nostrum at.,1003
1155,110280085202200001,202200001,2022-11-05,202,85,1,2,5,11,1,29,2022-11-04 07:19:00,2022-11-05 18:19:00,2022-11-06 00:19:00,16.801017,78.068434,Nisi nulla qui vel molestias nesciunt perferendis.,1028
1156,110280085202500003,202500003,2025-02-14,350,85,1,2,3,7,1,29,2025-02-12 19:52:00,2025-02-14 16:52:00,2025-02-14 21:52:00,16.780345,78.064946,Eius sint ratione placeat delectus aliquam iusto explicabo iusto optio tenetur non corrupti autem minus quos.,1028
1157,110230067202400001,202400001,2024-01-10,148,67,1,1,2,5,1,24,2024-01-10 01:47:00,2024-01-10 14:47:00,2024-01-10 19:47:00,16.433279,76.956753,Consectetur quo corrupti ipsum tenetur sequi architecto assumenda officia voluptatibus.,1023
1158,810280086202300001,202300001,2023-06-15,263,86,8,1,6,13,2,29,2023-06-14 04:38:00,2023-06-15 08:38:00,2023-06-15 11:38:00,16.661488,78.073595,Modi nesciunt iure cumque officiis dolorum ad ipsum iste earum molestiae cumque.,1028
1159,110220066202200001,202200001,2022-04-09,284,66,1,2,5,11,4,23,2022-04-08 19:03:00,2022-04-09 16:03:00,2022-04-09 22:03:00,13.154157,76.45411,Quis dolores velit amet nemo ipsum blanditiis.,1022
1160,110080025202300003,202300003,2023-08-02,316,25,1,2,6,12,4,9,2023-08-02 10:21:00,2023-08-02 18:21:00,2023-08-02 22:21:00,12.583024,74.563104,Laudantium nostrum rerum recusandae animi vero laboriosam animi.,1008
1161,110230068202400007,202400007,2024-11-17,64,68,1,2,4,8,3,24,2024-11-15 22:36:00,2024-11-17 02:36:00,2024-11-17 08:36:00,16.436693,76.925096,Dicta at ipsa consequatur error libero facere aperiam dicta quia dolorem reiciendis asperiores voluptatem quod.,1023
1162,110070020202400006,202400006,2024-07-13,230,20,1,2,6,13,1,8,2024-07-12 13:09:00,2024-07-13 23:09:00,2024-07-14 05:09:00,16.377183,75.336264,Possimus id voluptatibus porro quod voluptatum corporis voluptates minima odio natus ipsum sapiente sunt ipsam.,1007
1163,110180054202400008,202400008,2024-06-04,243,54,1,1,5,11,1,19,2024-06-02 20:25:00,2024-06-04 00:25:00,2024-06-04 01:25:00,13.866055,76.955791,Esse odio nulla earum quia eos inventore dolor exercitationem nisi qui consequatur voluptas sequi dignissimos voluptates.,1018
1164,110030011202300002,202300002,2023-04-02,159,11,1,2,3,7,2,4,2023-04-01 19:43:00,2023-04-02 18:43:00,2023-04-02 23:43:00,15.996719,78.342593,Aliquid adipisci tenetur dicta error rem in.,1003
